PublishedVersion	CategoryID	CategoryName	PresentationName	FullName	CategoryDescription	Position	Visible	Template	CategoryType	PageTitle	Manufacturer	MetaKeywords	MetaDescription	ImageThumbnail	Image1	BannerSetID	ShowCategoryFinder	Slug	Cat_BV_FriendRecPercent	Cat_BV_NumberOfReviews	Cat_BV_NumFriendRec	Cat_BV_ScoreOutOfFive	cat_printer_series
P_TEST_2014_06_03_18_01_01	9831	MFC 7550MC	Brother MFC 7550MC Toner Cartridges &amp; Printer Ink	Brother MFC 7550MC		16770	TRUE	Tabs	Printer	Brother MFC 7550MC Toner Cartridges &amp; Printer Ink	Brother	"Toner, Printer Toner, Toner Cartridge, Brother MFC 7550MC"	Printer Toner Cartridges for Brother MFC 7550MC - Original Toner Cartridges for Brother MFC 7550MC. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/MFC/MFC-7550-MC					Brother > MFC
P_TEST_2014_06_03_18_01_01	9832	MFC 7650	Brother MFC 7650 Toner Cartridges &amp; Printer Ink	Brother MFC 7650		16780	TRUE	Tabs	Printer	Brother MFC 7650 Toner Cartridges &amp; Printer Ink	Brother	"Toner, Printer Toner, Toner Cartridge, Brother MFC 7650"	Printer Toner Cartridges for Brother MFC 7650 - Original Toner Cartridges for Brother MFC 7650. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/MFC/MFC-7650					Brother > MFC
P_TEST_2014_06_03_18_01_01	9833	MFC 7650MC	Brother MFC 7650MC Toner Cartridges &amp; Printer Ink	Brother MFC 7650MC		16790	TRUE	Tabs	Printer	Brother MFC 7650MC Toner Cartridges &amp; Printer Ink	Brother	"Toner, Printer Toner, Toner Cartridge, Brother MFC 7650MC"	Printer Toner Cartridges for Brother MFC 7650MC - Original Toner Cartridges for Brother MFC 7650MC. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/MFC/MFC-7650-MC					Brother > MFC
P_TEST_2014_06_03_18_01_01	9834	MFC 7750	Brother MFC 7750 Toner Cartridges &amp; Printer Ink	Brother MFC 7750		16800	TRUE	Tabs	Printer	Brother MFC 7750 Toner Cartridges &amp; Printer Ink	Brother	"Toner, Printer Toner, Toner Cartridge, Brother MFC 7750"	Printer Toner Cartridges for Brother MFC 7750 - Original Toner Cartridges for Brother MFC 7750. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/MFC/MFC-7750					Brother > MFC
P_TEST_2014_06_03_18_01_01	9835	MFC 7820	Brother MFC 7820 Toner Cartridges &amp; Printer Ink	Brother MFC 7820		16810	TRUE	Tabs	Printer	Brother MFC 7820 Toner Cartridges &amp; Printer Ink	Brother	"Toner, Printer Toner, Toner Cartridge, Brother MFC 7820"	Printer Toner Cartridges for Brother MFC 7820 - Original Toner Cartridges for Brother MFC 7820. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/MFC/MFC-7820					Brother > MFC
P_TEST_2014_06_03_18_01_01	9836	MFC 7860DW	Brother MFC 7860DW Toner Cartridges &amp; Printer Ink	Brother MFC 7860DW		16840	TRUE	Tabs	Printer	Brother MFC 7860DW Toner Cartridges &amp; Printer Ink	Brother	"Toner, Printer Toner, Toner Cartridge, Brother MFC 7860DW"	Printer Toner Cartridges for Brother MFC 7860DW - Original Toner Cartridges for Brother MFC 7860DW. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/MFC/MFC-7860-DW					Brother > MFC
P_TEST_2014_06_03_18_01_01	9837	MFC 800P	Brother MFC 800P Toner Cartridges &amp; Printer Ink	Brother MFC 800P		15770	TRUE	Tabs	Printer	Brother MFC 800P Toner Cartridges &amp; Printer Ink	Brother	"Toner, Printer Toner, Toner Cartridge, Brother MFC 800P"	Printer Toner Cartridges for Brother MFC 800P - Original Toner Cartridges for Brother MFC 800P. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/MFC/MFC-800-P					Brother > MFC
P_TEST_2014_06_03_18_01_01	9838	MFC 8380DLT	Brother MFC 8380DLT Toner Cartridges &amp; Printer Ink	Brother MFC 8380DLT		16900	TRUE	Tabs	Printer	Brother MFC 8380DLT Toner Cartridges &amp; Printer Ink	Brother	"Toner, Printer Toner, Toner Cartridge, Brother MFC 8380DLT"	Printer Toner Cartridges for Brother MFC 8380DLT - Original Toner Cartridges for Brother MFC 8380DLT. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/MFC/MFC-8380-DLT					Brother > MFC
P_TEST_2014_06_03_18_01_01	9839	MFC 8440LT	Brother MFC 8440LT Toner Cartridges &amp; Printer Ink	Brother MFC 8440LT		16940	TRUE	Tabs	Printer	Brother MFC 8440LT Toner Cartridges &amp; Printer Ink	Brother	"Toner, Printer Toner, Toner Cartridge, Brother MFC 8440LT"	Printer Toner Cartridges for Brother MFC 8440LT - Original Toner Cartridges for Brother MFC 8440LT. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/MFC/MFC-8440-LT					Brother > MFC
P_TEST_2014_06_03_18_01_01	9840	MFC 8500	Brother MFC 8500 Toner Cartridges &amp; Printer Ink	Brother MFC 8500		16960	TRUE	Tabs	Printer	Brother MFC 8500 Toner Cartridges &amp; Printer Ink	Brother	"Toner, Printer Toner, Toner Cartridge, Brother MFC 8500"	Printer Toner Cartridges for Brother MFC 8500 - Original Toner Cartridges for Brother MFC 8500. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/MFC/MFC-8500					Brother > MFC
P_TEST_2014_06_03_18_01_01	9841	MFC 870MC	Brother MFC 870MC Ink Cartridges &amp; Printer Ink	Brother MFC 870MC		15850	TRUE	Tabs	Printer	Brother MFC 870MC Ink Cartridges &amp; Printer Ink	Brother	"Ink, Printer Ink, Ink Cartridge, Brother MFC 870MC"	Printer Ink Cartridges for Brother MFC 870MC - Original Ink Cartridges for Brother MFC 870MC. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/MFC/MFC-870-MC					Brother > MFC
P_TEST_2014_06_03_18_01_01	9842	MFC 8700CP	Brother MFC 8700CP Toner Cartridges &amp; Printer Ink	Brother MFC 8700CP		16990	TRUE	Tabs	Printer	Brother MFC 8700CP Toner Cartridges &amp; Printer Ink	Brother	"Toner, Printer Toner, Toner Cartridge, Brother MFC 8700CP"	Printer Toner Cartridges for Brother MFC 8700CP - Original Toner Cartridges for Brother MFC 8700CP. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/MFC/MFC-8700-CP					Brother > MFC
P_TEST_2014_06_03_18_01_01	9843	MFC 8840	Brother MFC 8840 Toner Cartridges &amp; Printer Ink	Brother MFC 8840		17040	TRUE	Tabs	Printer	Brother MFC 8840 Toner Cartridges &amp; Printer Ink	Brother	"Toner, Printer Toner, Toner Cartridge, Brother MFC 8840"	Printer Toner Cartridges for Brother MFC 8840 - Original Toner Cartridges for Brother MFC 8840. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/MFC/MFC-8840					Brother > MFC
P_TEST_2014_06_03_18_01_01	9844	MFC 8840LT	Brother MFC 8840LT Toner Cartridges &amp; Printer Ink	Brother MFC 8840LT		17070	TRUE	Tabs	Printer	Brother MFC 8840LT Toner Cartridges &amp; Printer Ink	Brother	"Toner, Printer Toner, Toner Cartridge, Brother MFC 8840LT"	Printer Toner Cartridges for Brother MFC 8840LT - Original Toner Cartridges for Brother MFC 8840LT. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/MFC/MFC-8840-LT					Brother > MFC
P_TEST_2014_06_03_18_01_01	9845	MFC 8860N	Brother MFC 8860N Toner Cartridges &amp; Printer Ink	Brother MFC 8860N		17090	TRUE	Tabs	Printer	Brother MFC 8860N Toner Cartridges &amp; Printer Ink	Brother	"Toner, Printer Toner, Toner Cartridge, Brother MFC 8860N"	Printer Toner Cartridges for Brother MFC 8860N - Original Toner Cartridges for Brother MFC 8860N. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/MFC/MFC-8860-N					Brother > MFC
P_TEST_2014_06_03_18_01_01	9846	MFC 9500	Brother MFC 9500 Toner Cartridges &amp; Printer Ink	Brother MFC 9500		17400	TRUE	Tabs	Printer	Brother MFC 9500 Toner Cartridges &amp; Printer Ink	Brother	"Toner, Printer Toner, Toner Cartridge, Brother MFC 9500"	Printer Toner Cartridges for Brother MFC 9500 - Original Toner Cartridges for Brother MFC 9500. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/MFC/MFC-9500					Brother > MFC
P_TEST_2014_06_03_18_01_01	9847	MFC 970	Brother MFC 970 Ink Cartridges &amp; Printer Ink	Brother MFC 970		15900	TRUE	Tabs	Printer	Brother MFC 970 Ink Cartridges &amp; Printer Ink	Brother	"Ink, Printer Ink, Ink Cartridge, Brother MFC 970"	Printer Ink Cartridges for Brother MFC 970 - Original Ink Cartridges for Brother MFC 970. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/MFC/MFC-970					Brother > MFC
P_TEST_2014_06_03_18_01_01	9848	MFC 970MC	Brother MFC 970MC Ink Cartridges &amp; Printer Ink	Brother MFC 970MC		15910	TRUE	Tabs	Printer	Brother MFC 970MC Ink Cartridges &amp; Printer Ink	Brother	"Ink, Printer Ink, Ink Cartridge, Brother MFC 970MC"	Printer Ink Cartridges for Brother MFC 970MC - Original Ink Cartridges for Brother MFC 970MC. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/MFC/MFC-970-MC					Brother > MFC
P_TEST_2014_06_03_18_01_01	9849	MFC 9700	Brother MFC 9700 Toner Cartridges &amp; Printer Ink	Brother MFC 9700		17480	TRUE	Tabs	Printer	Brother MFC 9700 Toner Cartridges &amp; Printer Ink	Brother	"Toner, Printer Toner, Toner Cartridge, Brother MFC 9700"	Printer Toner Cartridges for Brother MFC 9700 - Original Toner Cartridges for Brother MFC 9700. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/MFC/MFC-9700					Brother > MFC
P_TEST_2014_06_03_18_01_01	9850	MFC 9800	Brother MFC 9800 Toner Cartridges &amp; Printer Ink	Brother MFC 9800		17490	TRUE	Tabs	Printer	Brother MFC 9800 Toner Cartridges &amp; Printer Ink	Brother	"Toner, Printer Toner, Toner Cartridge, Brother MFC 9800"	Printer Toner Cartridges for Brother MFC 9800 - Original Toner Cartridges for Brother MFC 9800. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/MFC/MFC-9800					Brother > MFC
P_TEST_2014_06_03_18_01_01	9851	MFC 9860	Brother MFC 9860 Toner Cartridges &amp; Printer Ink	Brother MFC 9860		17520	TRUE	Tabs	Printer	Brother MFC 9860 Toner Cartridges &amp; Printer Ink	Brother	"Toner, Printer Toner, Toner Cartridge, Brother MFC 9860"	Printer Toner Cartridges for Brother MFC 9860 - Original Toner Cartridges for Brother MFC 9860. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/MFC/MFC-9860					Brother > MFC
P_TEST_2014_06_03_18_01_01	96	M 1824L	Brother M 1824L Ink Cartridges &amp; Printer Ink	Brother M 1824L		15330	TRUE	Tabs	Printer	Brother M 1824L Ink Cartridges &amp; Printer Ink	Brother	"Ink Cartridges, Toner Cartridges, Printer Ink, M 1824L Printers"	First Class Delivery and 100% No Quibble Guarantee on all Cartridges for M 1824L Printers			Cat-00010-35	FALSE	Brother/M/M-1824-L					Brother > M
P_TEST_2014_06_03_18_01_01	105	LW700i	Brother LW700i Ink Cartridges &amp; Printer Ink	Brother LW700i		17820	TRUE	Tabs	Printer	Brother LW700i Ink Cartridges &amp; Printer Ink	Brother	"Ink, Printer Ink, Ink Cartridge, Brother LW700i "	Printer Ink Cartridges for Brother LW700i - Original Ink Cartridges for Brother LW700i. Compatible Ink Cartridges for Brother LW700i. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/LW/LW-700-I					Brother > LW
P_TEST_2014_06_03_18_01_01	1673	LW700ic	Brother LW700ic Ink Cartridges &amp; Printer Ink	Brother LW700ic		17830	TRUE	Tabs	Printer	Brother LW700ic Ink Cartridges &amp; Printer Ink	Brother	"Ink, Printer Ink, Ink Cartridge, Brother LW700ic "	Printer Ink Cartridges for Brother LW700ic - Original Ink Cartridges for Brother LW700ic. Compatible Ink Cartridges for Brother LW700ic. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/LW/LW-700-IC					Brother > LW
P_TEST_2014_06_03_18_01_01	1674	LW730i	Brother LW730i Ink Cartridges &amp; Printer Ink	Brother LW730i		17850	TRUE	Tabs	Printer	Brother LW730i Ink Cartridges &amp; Printer Ink	Brother	"Ink, Printer Ink, Ink Cartridge, Brother LW730i "	Printer Ink Cartridges for Brother LW730i - Original Ink Cartridges for Brother LW730i. Compatible Ink Cartridges for Brother LW730i. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/LW/LW-730-I					Brother > LW
P_TEST_2014_06_03_18_01_01	1675	LW750ic	Brother LW750ic Ink Cartridges &amp; Printer Ink	Brother LW750ic		17860	TRUE	Tabs	Printer	Brother LW750ic Ink Cartridges &amp; Printer Ink	Brother	"Ink, Printer Ink, Ink Cartridge, Brother LW750ic "	Printer Ink Cartridges for Brother LW750ic - Original Ink Cartridges for Brother LW750ic. Compatible Ink Cartridges for Brother LW750ic. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/LW/LW-750-IC					Brother > LW
P_TEST_2014_06_03_18_01_01	1676	LW800ic	Brother LW800ic Ink Cartridges &amp; Printer Ink	Brother LW800ic		17870	TRUE	Tabs	Printer	Brother LW800ic Ink Cartridges &amp; Printer Ink	Brother	"Ink, Printer Ink, Ink Cartridge, Brother LW800ic "	Printer Ink Cartridges for Brother LW800ic - Original Ink Cartridges for Brother LW800ic. Compatible Ink Cartridges for Brother LW800ic. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/LW/LW-800-IC					Brother > LW
P_TEST_2014_06_03_18_01_01	1677	LW810ic	Brother LW810ic Ink Cartridges &amp; Printer Ink	Brother LW810ic		17880	TRUE	Tabs	Printer	Brother LW810ic Ink Cartridges &amp; Printer Ink	Brother	"Ink, Printer Ink, Ink Cartridge, Brother LW810ic "	Printer Ink Cartridges for Brother LW810ic - Original Ink Cartridges for Brother LW810ic. Compatible Ink Cartridges for Brother LW810ic. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/LW/LW-810-IC					Brother > LW
P_TEST_2014_06_03_18_01_01	1678	LW830ic	Brother LW830ic Ink Cartridges &amp; Printer Ink	Brother LW830ic		17910	TRUE	Tabs	Printer	Brother LW830ic Ink Cartridges &amp; Printer Ink	Brother	"Ink, Printer Ink, Ink Cartridge, Brother LW830ic "	Printer Ink Cartridges for Brother LW830ic - Original Ink Cartridges for Brother LW830ic. Compatible Ink Cartridges for Brother LW830ic. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/LW/LW-830-IC					Brother > LW
P_TEST_2014_06_03_18_01_01	1679	LW840ic	Brother LW840ic Ink Cartridges &amp; Printer Ink	Brother LW840ic		17920	TRUE	Tabs	Printer	Brother LW840ic Ink Cartridges &amp; Printer Ink	Brother	"Ink, Printer Ink, Ink Cartridge, Brother LW840ic "	Printer Ink Cartridges for Brother LW840ic - Original Ink Cartridges for Brother LW840ic. Compatible Ink Cartridges for Brother LW840ic. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/LW/LW-840-IC					Brother > LW
P_TEST_2014_06_03_18_01_01	4786	LW710i	Brother LW710i Ink Cartridges &amp; Printer Ink	Brother LW710i		17840	TRUE	Tabs	Printer	Brother LW710i Ink Cartridges &amp; Printer Ink	Brother	"Ink, Printer Ink, Ink Cartridge, Brother LW710i "	Printer Ink Cartridges for Brother LW710i - Original Ink Cartridges for Brother LW710i. Compatible Ink Cartridges for Brother LW710i. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/LW/LW-710-I					Brother > LW
P_TEST_2014_06_03_18_01_01	4787	LW820ic	Brother LW820ic Ink Cartridges &amp; Printer Ink	Brother LW820ic		17900	TRUE	Tabs	Printer	Brother LW820ic Ink Cartridges &amp; Printer Ink	Brother	"Ink, Printer Ink, Ink Cartridge, Brother LW820ic "	Printer Ink Cartridges for Brother LW820ic - Original Ink Cartridges for Brother LW820ic. Compatible Ink Cartridges for Brother LW820ic. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/LW/LW-820-IC					Brother > LW
P_TEST_2014_06_03_18_01_01	9798	LW810ICBL	Brother LW810icbl Ink Cartridges &amp; Printer Ink	Brother LW810icbl		17890	TRUE	Tabs	Printer	Brother LW810icbl Ink Cartridges &amp; Printer Ink	Brother	"Ink, Printer Ink, Ink Cartridge, Brother LW810ICBL"	Printer Ink Cartridges for Brother LW810ICBL - Original Ink Cartridges for Brother LW810ICBL. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/LW/LW-810-IC-BL					Brother > LW
P_TEST_2014_06_03_18_01_01	1429	Intellifax 1840C	Brother Intellifax 1840C Ink Cartridges &amp; Printer Ink	Brother Intellifax 1840C		12900	TRUE	Tabs	Printer	Brother Intellifax 1840C Ink Cartridges &amp; Printer Ink	Brother	"Ink, Printer Ink, Ink Cartridge, Brother Intellifax 1840C "	Printer Ink Cartridges for Brother Intellifax 1840C - Original Ink Cartridges for Brother Intellifax 1840C. Compatible Ink Cartridges for Brother Intellifax 1840C. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/Intellifax/Intellifax-1840C					Brother > Intellifax
P_TEST_2014_06_03_18_01_01	1430	Intellifax 1940C	Brother Intellifax 1940C Ink Cartridges &amp; Printer Ink	Brother Intellifax 1940C		12930	TRUE	Tabs	Printer	Brother Intellifax 1940C Ink Cartridges &amp; Printer Ink	Brother	"Ink, Printer Ink, Ink Cartridge, Brother Intellifax 1940C "	Printer Ink Cartridges for Brother Intellifax 1940C - Original Ink Cartridges for Brother Intellifax 1940C. Compatible Ink Cartridges for Brother Intellifax 1940C. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/Intellifax/Intellifax-1940C					Brother > Intellifax
P_TEST_2014_06_03_18_01_01	1431	Intellifax 2440C	Brother Intellifax 2440C Ink Cartridges &amp; Printer Ink	Brother Intellifax 2440C		12960	TRUE	Tabs	Printer	Brother Intellifax 2440C Ink Cartridges &amp; Printer Ink	Brother	"Ink, Printer Ink, Ink Cartridge, Brother Intellifax 2440C "	Printer Ink Cartridges for Brother Intellifax 2440C - Original Ink Cartridges for Brother Intellifax 2440C. Compatible Ink Cartridges for Brother Intellifax 2440C. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/Intellifax/Intellifax-2440C					Brother > Intellifax
P_TEST_2014_06_03_18_01_01	1437	Intellifax 3550	Brother Intellifax 3550 Toner Cartridges &amp; Printer Ink	Brother Intellifax 3550		13040	TRUE	Tabs	Printer	Brother Intellifax 3550 Toner Cartridges &amp; Printer Ink	Brother	"Toner, Printer Toner, Toner Cartridge, Brother Intellifax 3550 "	Printer Toner Cartridges for Brother Intellifax 3550 - Original Toner Cartridges for Brother Intellifax 3550. Compatible Toner Cartridges for Brother Intellifax 3550. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/Intellifax/Intellifax-3550					Brother > Intellifax
P_TEST_2014_06_03_18_01_01	1438	Intellifax 1270	Brother Intellifax 1270 Ink Cartridges &amp; Printer Ink	Brother Intellifax 1270		12810	TRUE	Tabs	Printer	Brother Intellifax 1270 Ink Cartridges &amp; Printer Ink	Brother	"Ink Cartridges, Toner Cartridges, Printer Ink, Intellifax 1270 Printers"	First Class Delivery and 100% No Quibble Guarantee on all Cartridges for Intellifax 1270 Printers			Cat-00010-35	FALSE	Brother/Intellifax/Intellifax-1270					Brother > Intellifax
P_TEST_2014_06_03_18_01_01	1467	Intellifax 2820	Brother Intellifax 2820 Toner Cartridges &amp; Printer Ink	Brother Intellifax 2820		13020	TRUE	Tabs	Printer	Brother Intellifax 2820 Toner Cartridges &amp; Printer Ink	Brother	"Toner, Printer Toner, Toner Cartridge, Brother Intellifax 2820 "	Printer Toner Cartridges for Brother Intellifax 2820 - Original Toner Cartridges for Brother Intellifax 2820. Compatible Toner Cartridges for Brother Intellifax 2820. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/Intellifax/Intellifax-2820					Brother > Intellifax
P_TEST_2014_06_03_18_01_01	1630	Intellifax 1815C	Brother Intellifax 1815C Ink Cartridges &amp; Printer Ink	Brother Intellifax 1815C		12880	TRUE	Tabs	Printer	Brother Intellifax 1815C Ink Cartridges &amp; Printer Ink	Brother	"Ink, Printer Ink, Ink Cartridge, Brother Intellifax 1815C "	Printer Ink Cartridges for Brother Intellifax 1815C - Original Ink Cartridges for Brother Intellifax 1815C. Compatible Ink Cartridges for Brother Intellifax 1815C. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/Intellifax/Intellifax-1815-C					Brother > Intellifax
P_TEST_2014_06_03_18_01_01	1634	Intellifax 1800C	Brother Intellifax 1800C Ink Cartridges &amp; Printer Ink	Brother Intellifax 1800C		12870	TRUE	Tabs	Printer	Brother Intellifax 1800C Ink Cartridges &amp; Printer Ink	Brother	"Ink, Printer Ink, Ink Cartridge, Brother Intellifax 1800C "	Printer Ink Cartridges for Brother Intellifax 1800C - Original Ink Cartridges for Brother Intellifax 1800C. Compatible Ink Cartridges for Brother Intellifax 1800C. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE						Brother > Intellifax
P_TEST_2014_06_03_18_01_01	1649	Intellifax 1020	Brother Intellifax 1020 Ink Cartridges &amp; Printer Ink	Brother Intellifax 1020		12780	TRUE	Tabs	Printer	Brother Intellifax 1020 Ink Cartridges &amp; Printer Ink	Brother	"Ink Cartridges, Toner Cartridges, Printer Ink, Intellifax 1020 Printers"	First Class Delivery and 100% No Quibble Guarantee on all Cartridges for Intellifax 1020 Printers			Cat-00010-35	FALSE	Brother/Intellifax/Intellifax-1020					Brother > Intellifax
P_TEST_2014_06_03_18_01_01	1650	Intellifax 1030	Brother Intellifax 1030 Ink Cartridges &amp; Printer Ink	Brother Intellifax 1030		12790	TRUE	Tabs	Printer	Brother Intellifax 1030 Ink Cartridges &amp; Printer Ink	Brother	"Ink Cartridges, Toner Cartridges, Printer Ink, Intellifax 1030 Printers"	First Class Delivery and 100% No Quibble Guarantee on all Cartridges for Intellifax 1030 Printers			Cat-00010-35	FALSE	Brother/Intellifax/Intellifax-1030					Brother > Intellifax
P_TEST_2014_06_03_18_01_01	1651	Intellifax 1170	Brother Intellifax 1170 Ink Cartridges &amp; Printer Ink	Brother Intellifax 1170		12800	TRUE	Tabs	Printer	Brother Intellifax 1170 Ink Cartridges &amp; Printer Ink	Brother	"Ink Cartridges, Toner Cartridges, Printer Ink, Intellifax 1170 Printers"	First Class Delivery and 100% No Quibble Guarantee on all Cartridges for Intellifax 1170 Printers			Cat-00010-35	FALSE	Brother/Intellifax/Intellifax-1170					Brother > Intellifax
P_TEST_2014_06_03_18_01_01	39	Intellifax 1820C	Brother Intellifax 1820C Ink Cartridges &amp; Printer Ink	Brother Intellifax 1820C		12890	TRUE	Tabs	Printer	Brother Intellifax 1820C Ink Cartridges &amp; Printer Ink	Brother	"Ink, Printer Ink, Ink Cartridge, Brother Intellifax 1820C "	Printer Ink Cartridges for Brother Intellifax 1820C - Original Ink Cartridges for Brother Intellifax 1820C. Compatible Ink Cartridges for Brother Intellifax 1820C. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/Intellifax/Intellifax-1820-C					Brother > Intellifax
P_TEST_2014_06_03_18_01_01	40	Intellifax 1920CN	Brother Intellifax 1920CN Ink Cartridges &amp; Printer Ink	Brother Intellifax 1920CN		12920	TRUE	Tabs	Printer	Brother Intellifax 1920CN Ink Cartridges &amp; Printer Ink	Brother	"Ink, Printer Ink, Ink Cartridge, Brother Intellifax 1920CN "	Printer Ink Cartridges for Brother Intellifax 1920CN - Original Ink Cartridges for Brother Intellifax 1920CN. Compatible Ink Cartridges for Brother Intellifax 1920CN. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/Intellifax/Intellifax-1920-CN					Brother > Intellifax
P_TEST_2014_06_03_18_01_01	41	Intellifax 2550	Brother Intellifax 2550 Toner Cartridges &amp; Printer Ink	Brother Intellifax 2550		12980	TRUE	Tabs	Printer	Brother Intellifax 2550 Toner Cartridges &amp; Printer Ink	Brother	"Toner, Printer Toner, Toner Cartridge, Brother Intellifax 2550 "	Printer Toner Cartridges for Brother Intellifax 2550 - Original Toner Cartridges for Brother Intellifax 2550. Compatible Toner Cartridges for Brother Intellifax 2550. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/Intellifax/Intellifax-2550					Brother > Intellifax
P_TEST_2014_06_03_18_01_01	4781	Intellifax 1360	Brother Intellifax 1360 Ink Cartridges &amp; Printer Ink	Brother Intellifax 1360		12830	TRUE	Tabs	Printer	Brother Intellifax 1360 Ink Cartridges &amp; Printer Ink	Brother	"Ink, Printer Ink, Ink Cartridge, Brother Intellifax 1360 "	Printer Ink Cartridges for Brother Intellifax 1360 - Original Ink Cartridges for Brother Intellifax 1360. Compatible Ink Cartridges for Brother Intellifax 1360. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/Intellifax/Intellifax-1360					Brother > Intellifax
P_TEST_2014_06_03_18_01_01	4782	Intellifax 1860 C	Brother Intellifax 1860 C Ink Cartridges &amp; Printer Ink	Brother Intellifax 1860 C		12910	TRUE	Tabs	Printer	Brother Intellifax 1860 C Ink Cartridges &amp; Printer Ink	Brother	"Ink, Printer Ink, Ink Cartridge, Brother Intellifax 1860 C "	Printer Ink Cartridges for Brother Intellifax 1860 C - Original Ink Cartridges for Brother Intellifax 1860 C. Compatible Ink Cartridges for Brother Intellifax 1860 C. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/Intellifax/Intellifax-1860-C					Brother > Intellifax
P_TEST_2014_06_03_18_01_01	4783	Intellifax 1960 C	Brother Intellifax 1960 C Ink Cartridges &amp; Printer Ink	Brother Intellifax 1960 C		12940	TRUE	Tabs	Printer	Brother Intellifax 1960 C Ink Cartridges &amp; Printer Ink	Brother	"Ink, Printer Ink, Ink Cartridge, Brother Intellifax 1960 C "	Printer Ink Cartridges for Brother Intellifax 1960 C - Original Ink Cartridges for Brother Intellifax 1960 C. Compatible Ink Cartridges for Brother Intellifax 1960 C. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/Intellifax/Intellifax-1960-C					Brother > Intellifax
P_TEST_2014_06_03_18_01_01	4784	Intellifax 2480 C	Brother Intellifax 2480 C Ink Cartridges &amp; Printer Ink	Brother Intellifax 2480 C		12970	TRUE	Tabs	Printer	Brother Intellifax 2480 C Ink Cartridges &amp; Printer Ink	Brother	"Ink, Printer Ink, Ink Cartridge, Brother Intellifax 2480 C "	Printer Ink Cartridges for Brother Intellifax 2480 C - Original Ink Cartridges for Brother Intellifax 2480 C. Compatible Ink Cartridges for Brother Intellifax 2480 C. First Class Delivery and 100% No Quibble Guarantee			Cat-00010-35	FALSE	Brother/Intellifax/Intellifax-2480-C					Brother > Intellifax
